,ST Code,STATE NAME,DT Code,DISTRICT NAME,SDT Code,SUB-DISTRICT NAME,Town Code,Area Name
619,28,ANDHRA PRADESH,542,Srikakulam,4795,Santhakaviti,0,Santhakaviti
620,28,ANDHRA PRADESH,542,Srikakulam,4796,Rajam,0,Rajam
621,28,ANDHRA PRADESH,542,Srikakulam,4796,Rajam,802940,Rajam (NP)
622,28,ANDHRA PRADESH,542,Srikakulam,4797,Ganguvarisigadam,0,Ganguvarisigadam
623,28,ANDHRA PRADESH,542,Srikakulam,4798,Amadalavalasa,0,Amadalavalasa
624,28,ANDHRA PRADESH,542,Srikakulam,4798,Amadalavalasa,802941,Amadalavalasa (M)
625,28,ANDHRA PRADESH,542,Srikakulam,4799,Narasannapeta,0,Narasannapeta
626,28,ANDHRA PRADESH,542,Srikakulam,4800,Polaki,0,Polaki
627,28,ANDHRA PRADESH,542,Srikakulam,4801,Gara,0,Gara
628,28,ANDHRA PRADESH,542,Srikakulam,4802,Srikakulam,0,Srikakulam
629,28,ANDHRA PRADESH,542,Srikakulam,4802,Srikakulam,802942,Srikakulam (M + OG) (Part)
630,28,ANDHRA PRADESH,542,Srikakulam,4802,Srikakulam,802942,Srikakulam (M + OG) (Part)
631,28,ANDHRA PRADESH,542,Srikakulam,4803,Ponduru,0,Ponduru
632,28,ANDHRA PRADESH,542,Srikakulam,4804,Laveru,0,Laveru
633,28,ANDHRA PRADESH,542,Srikakulam,4805,Ranastalam,0,Ranastalam
634,28,ANDHRA PRADESH,542,Srikakulam,4806,Etcherla,0,Etcherla
635,28,ANDHRA PRADESH,542,Srikakulam,4806,Etcherla,802942,Srikakulam (M + OG) (Part)
636,28,ANDHRA PRADESH,543,Vizianagaram,0,Vizianagaram,0,Vizianagaram
637,28,ANDHRA PRADESH,543,Vizianagaram,4807,Komarada,0,Komarada
638,28,ANDHRA PRADESH,543,Vizianagaram,4808,Gummalakshmipuram,0,Gummalakshmipuram
639,28,ANDHRA PRADESH,543,Vizianagaram,4809,Kurupam,0,Kurupam
640,28,ANDHRA PRADESH,543,Vizianagaram,4810,Jiyyammavalasa,0,Jiyyammavalasa
641,28,ANDHRA PRADESH,543,Vizianagaram,4811,Garugubilli,0,Garugubilli
642,28,ANDHRA PRADESH,543,Vizianagaram,4812,Parvathipuram,0,Parvathipuram
643,28,ANDHRA PRADESH,543,Vizianagaram,4812,Parvathipuram,802943,Parvathipuram (M)
644,28,ANDHRA PRADESH,543,Vizianagaram,4813,Makkuva,0,Makkuva
645,28,ANDHRA PRADESH,543,Vizianagaram,4814,Seethanagaram,0,Seethanagaram
646,28,ANDHRA PRADESH,543,Vizianagaram,4815,Balijipeta,0,Balijipeta
647,28,ANDHRA PRADESH,543,Vizianagaram,4816,Bobbili,0,Bobbili
648,28,ANDHRA PRADESH,543,Vizianagaram,4816,Bobbili,802944,Bobbili (M)
649,28,ANDHRA PRADESH,543,Vizianagaram,4817,Salur,0,Salur
650,28,ANDHRA PRADESH,543,Vizianagaram,4817,Salur,802945,Salur (M)
651,28,ANDHRA PRADESH,543,Vizianagaram,4818,Pachipenta,0,Pachipenta
652,28,ANDHRA PRADESH,543,Vizianagaram,4819,Ramabhadrapuram,0,Ramabhadrapuram
653,28,ANDHRA PRADESH,543,Vizianagaram,4820,Badangi,0,Badangi
654,28,ANDHRA PRADESH,543,Vizianagaram,4821,Therlam,0,Therlam
655,28,ANDHRA PRADESH,543,Vizianagaram,4822,Merakamudidam,0,Merakamudidam
656,28,ANDHRA PRADESH,543,Vizianagaram,4823,Dattirajeru,0,Dattirajeru
657,28,ANDHRA PRADESH,543,Vizianagaram,4824,Mentada,0,Mentada
658,28,ANDHRA PRADESH,543,Vizianagaram,4825,Gajapathinagaram,0,Gajapathinagaram
659,28,ANDHRA PRADESH,543,Vizianagaram,4826,Garividi,0,Garividi
660,28,ANDHRA PRADESH,543,Vizianagaram,4827,Cheepurupalle,0,Cheepurupalle
661,28,ANDHRA PRADESH,543,Vizianagaram,4828,Gurla,0,Gurla
662,28,ANDHRA PRADESH,543,Vizianagaram,4829,Bondapalle,0,Bondapalle
663,28,ANDHRA PRADESH,543,Vizianagaram,4830,Gantyada,0,Gantyada
664,28,ANDHRA PRADESH,543,Vizianagaram,4831,Srungavarapukota,0,Srungavarapukota
665,28,ANDHRA PRADESH,543,Vizianagaram,4832,Vepada,0,Vepada
666,28,ANDHRA PRADESH,543,Vizianagaram,4833,Lakkavarapukota,0,Lakkavarapukota
667,28,ANDHRA PRADESH,543,Vizianagaram,4834,Kothavalasa,0,Kothavalasa
668,28,ANDHRA PRADESH,543,Vizianagaram,4835,Jami,0,Jami
669,28,ANDHRA PRADESH,543,Vizianagaram,4836,Vizianagaram,0,Vizianagaram
670,28,ANDHRA PRADESH,543,Vizianagaram,4836,Vizianagaram,802946,Vizianagaram (M + OG)
671,28,ANDHRA PRADESH,543,Vizianagaram,4836,Vizianagaram,802946,Vizianagaram (M)
672,28,ANDHRA PRADESH,543,Vizianagaram,4837,Nellimarla,0,Nellimarla
673,28,ANDHRA PRADESH,543,Vizianagaram,4838,Pusapatirega,0,Pusapatirega
674,28,ANDHRA PRADESH,543,Vizianagaram,4839,Denkada,0,Denkada
675,28,ANDHRA PRADESH,543,Vizianagaram,4840,Bhogapuram,0,Bhogapuram
676,28,ANDHRA PRADESH,544,Visakhapatnam,0,Visakhapatnam,0,Visakhapatnam
677,28,ANDHRA PRADESH,544,Visakhapatnam,4841,Munchingi Puttu,0,Munchingi Puttu
678,28,ANDHRA PRADESH,544,Visakhapatnam,4842,Peda Bayalu,0,Peda Bayalu
679,28,ANDHRA PRADESH,544,Visakhapatnam,4843,Dumbriguda,0,Dumbriguda
680,28,ANDHRA PRADESH,544,Visakhapatnam,4844,Araku Valley,0,Araku Valley
681,28,ANDHRA PRADESH,544,Visakhapatnam,4845,Ananthagiri,0,Ananthagiri
682,28,ANDHRA PRADESH,544,Visakhapatnam,4846,Hukumpeta,0,Hukumpeta
683,28,ANDHRA PRADESH,544,Visakhapatnam,4847,Paderu,0,Paderu
684,28,ANDHRA PRADESH,544,Visakhapatnam,4848,G.Madugula,0,G.Madugula
685,28,ANDHRA PRADESH,544,Visakhapatnam,4849,Chintapalle,0,Chintapalle
686,28,ANDHRA PRADESH,544,Visakhapatnam,4850,Gudem Kotha Veedhi,0,Gudem Kotha Veedhi
687,28,ANDHRA PRADESH,544,Visakhapatnam,4851,Koyyuru,0,Koyyuru
688,28,ANDHRA PRADESH,544,Visakhapatnam,4852,Nathavaram,0,Nathavaram
689,28,ANDHRA PRADESH,544,Visakhapatnam,4853,Golugonda,0,Golugonda
690,28,ANDHRA PRADESH,544,Visakhapatnam,4854,Narsipatnam,0,Narsipatnam
691,28,ANDHRA PRADESH,544,Visakhapatnam,4855,Rolugunta,0,Rolugunta
692,28,ANDHRA PRADESH,544,Visakhapatnam,4856,Ravikamatham,0,Ravikamatham
693,28,ANDHRA PRADESH,544,Visakhapatnam,4857,Madugula,0,Madugula
694,28,ANDHRA PRADESH,544,Visakhapatnam,4858,Cheedikada,0,Cheedikada
695,28,ANDHRA PRADESH,544,Visakhapatnam,4859,Devarapalle,0,Devarapalle
696,28,ANDHRA PRADESH,544,Visakhapatnam,4860,K.Kotapadu,0,K.Kotapadu
697,28,ANDHRA PRADESH,544,Visakhapatnam,4861,Sabbavaram,0,Sabbavaram
698,28,ANDHRA PRADESH,544,Visakhapatnam,0,Visakhapatnam,802947,GVMC
699,28,ANDHRA PRADESH,544,Visakhapatnam,4861,Sabbavaram,802947,GVMC (Part)
700,28,ANDHRA PRADESH,544,Visakhapatnam,4862,Pendurthi,0,Pendurthi
701,28,ANDHRA PRADESH,544,Visakhapatnam,4862,Pendurthi,802947,GVMC (Part)
702,28,ANDHRA PRADESH,544,Visakhapatnam,4863,Anandapuram,0,Anandapuram
703,28,ANDHRA PRADESH,544,Visakhapatnam,4864,Padmanabham,0,Padmanabham
704,28,ANDHRA PRADESH,544,Visakhapatnam,4865,Bheemunipatnam,0,Bheemunipatnam
705,28,ANDHRA PRADESH,544,Visakhapatnam,4865,Bheemunipatnam,802948,Bheemunipatnam (M + OG)
706,28,ANDHRA PRADESH,544,Visakhapatnam,4865,Bheemunipatnam,802948,Bheemunipatnam (M)
707,28,ANDHRA PRADESH,544,Visakhapatnam,4866,Visakhapatnam (Rural),0,Visakhapatnam (Rural)
708,28,ANDHRA PRADESH,544,Visakhapatnam,4866,Visakhapatnam (Rural),802947,GVMC (Part)
709,28,ANDHRA PRADESH,544,Visakhapatnam,4867,Visakhapatnam (Urban),0,Visakhapatnam (Urban)
710,28,ANDHRA PRADESH,544,Visakhapatnam,4867,Visakhapatnam (Urban),802947,GVMC (Part)
711,28,ANDHRA PRADESH,544,Visakhapatnam,4868,Pedagantyada,0,Pedagantyada
712,28,ANDHRA PRADESH,544,Visakhapatnam,4868,Pedagantyada,802947,GVMC (Part)
713,28,ANDHRA PRADESH,544,Visakhapatnam,4869,Gajuwaka,0,Gajuwaka
714,28,ANDHRA PRADESH,544,Visakhapatnam,4869,Gajuwaka,802947,GVMC (Part)
715,28,ANDHRA PRADESH,544,Visakhapatnam,4870,Paravada,0,Paravada
716,28,ANDHRA PRADESH,544,Visakhapatnam,4870,Paravada,802947,GVMC (Part)
717,28,ANDHRA PRADESH,544,Visakhapatnam,4871,Anakapalle,0,Anakapalle
718,28,ANDHRA PRADESH,544,Visakhapatnam,4871,Anakapalle,802949,Anakapalle (M)
719,28,ANDHRA PRADESH,544,Visakhapatnam,4872,Chodavaram,0,Chodavaram
720,28,ANDHRA PRADESH,544,Visakhapatnam,4873,Butchayyapeta,0,Butchayyapeta
721,28,ANDHRA PRADESH,544,Visakhapatnam,4874,Kotauratla,0,Kotauratla
722,28,ANDHRA PRADESH,544,Visakhapatnam,4875,Makavarapalem,0,Makavarapalem
723,28,ANDHRA PRADESH,544,Visakhapatnam,4876,Kasimkota,0,Kasimkota
724,28,ANDHRA PRADESH,544,Visakhapatnam,4877,Munagapaka,0,Munagapaka
725,28,ANDHRA PRADESH,544,Visakhapatnam,4878,Atchutapuram,0,Atchutapuram
726,28,ANDHRA PRADESH,544,Visakhapatnam,4879,Yelamanchili,0,Yelamanchili
727,28,ANDHRA PRADESH,544,Visakhapatnam,4880,Nakkapalle,0,Nakkapalle
728,28,ANDHRA PRADESH,544,Visakhapatnam,4881,Payakaraopeta,0,Payakaraopeta
729,28,ANDHRA PRADESH,544,Visakhapatnam,4882,S.Rayavaram,0,S.Rayavaram
730,28,ANDHRA PRADESH,544,Visakhapatnam,4883,Rambilli,0,Rambilli
731,28,ANDHRA PRADESH,545,East Godavari,0,East Godavari,0,East Godavari
732,28,ANDHRA PRADESH,545,East Godavari,4884,Maredumilli,0,Maredumilli
733,28,ANDHRA PRADESH,545,East Godavari,4885,Devipatnam,0,Devipatnam
734,28,ANDHRA PRADESH,545,East Godavari,4886,Y. Ramavaram,0,Y. Ramavaram
735,28,ANDHRA PRADESH,545,East Godavari,4887,Addateegala,0,Addateegala
736,28,ANDHRA PRADESH,545,East Godavari,4888,Rajavommangi,0,Rajavommangi
737,28,ANDHRA PRADESH,545,East Godavari,4889,Kotananduru,0,Kotananduru
738,28,ANDHRA PRADESH,545,East Godavari,4890,Tuni,0,Tuni
739,28,ANDHRA PRADESH,545,East Godavari,4890,Tuni,802950,Tuni (M)
740,28,ANDHRA PRADESH,545,East Godavari,4891,Rowthulapudi,0,Rowthulapudi
741,28,ANDHRA PRADESH,545,East Godavari,4892,Sankhavaram,0,Sankhavaram
742,28,ANDHRA PRADESH,545,East Godavari,4893,Yeleswaram,0,Yeleswaram
743,28,ANDHRA PRADESH,545,East Godavari,4894,Gangavaram,0,Gangavaram
744,28,ANDHRA PRADESH,545,East Godavari,4895,Rampachodavaram,0,Rampachodavaram
745,28,ANDHRA PRADESH,545,East Godavari,4896,Seethanagaram,0,Seethanagaram
746,28,ANDHRA PRADESH,545,East Godavari,4897,Gokavaram,0,Gokavaram
747,28,ANDHRA PRADESH,545,East Godavari,4898,Jaggampeta,0,Jaggampeta
748,28,ANDHRA PRADESH,545,East Godavari,4899,Kirlampudi,0,Kirlampudi
749,28,ANDHRA PRADESH,545,East Godavari,4900,Prathipadu,0,Prathipadu
750,28,ANDHRA PRADESH,545,East Godavari,4901,Thondangi,0,Thondangi
751,28,ANDHRA PRADESH,545,East Godavari,4902,Gollaprolu,0,Gollaprolu
752,28,ANDHRA PRADESH,545,East Godavari,4903,Peddapuram,0,Peddapuram
753,28,ANDHRA PRADESH,545,East Godavari,4903,Peddapuram,802951,Peddapuram (M)
754,28,ANDHRA PRADESH,545,East Godavari,4904,Gandepalle,0,Gandepalle
755,28,ANDHRA PRADESH,545,East Godavari,4905,Korukonda,0,Korukonda
756,28,ANDHRA PRADESH,545,East Godavari,4906,Rajahmundry (Urban),0,Rajahmundry (Urban)
757,28,ANDHRA PRADESH,545,East Godavari,0,East Godavari,802952,Rajahmundry (M Corp. + OG)
758,28,ANDHRA PRADESH,545,East Godavari,4906,Rajahmundry (Urban),802952,Rajahmundry (M Corp. + OG) (Part)
759,28,ANDHRA PRADESH,545,East Godavari,4906,Rajahmundry (Urban),802952,Rajahmundry (M Corp. + OG) (Part)
760,28,ANDHRA PRADESH,545,East Godavari,4907,Rajahmundry Rural,0,Rajahmundry Rural
761,28,ANDHRA PRADESH,545,East Godavari,4907,Rajahmundry Rural,802952,Rajahmundry (M Corp. + OG) (Part)
762,28,ANDHRA PRADESH,545,East Godavari,4908,Rajanagaram,0,Rajanagaram
763,28,ANDHRA PRADESH,545,East Godavari,4909,Rangampeta,0,Rangampeta
764,28,ANDHRA PRADESH,545,East Godavari,4910,Samalkota,0,Samalkota
765,28,ANDHRA PRADESH,545,East Godavari,4910,Samalkota,802953,Samalkot (M)
766,28,ANDHRA PRADESH,545,East Godavari,4911,Pithapuram,0,Pithapuram
767,28,ANDHRA PRADESH,545,East Godavari,4911,Pithapuram,802954,Pithapuram (M + OG)
768,28,ANDHRA PRADESH,545,East Godavari,4911,Pithapuram,802954,Pithapuram (M)
769,28,ANDHRA PRADESH,545,East Godavari,4912,Kothapalle,0,Kothapalle
770,28,ANDHRA PRADESH,545,East Godavari,4913,Kakinada (Rural),0,Kakinada (Rural)
771,28,ANDHRA PRADESH,545,East Godavari,0,East Godavari,802955,Kakinada (M Corp. + OG)
772,28,ANDHRA PRADESH,545,East Godavari,4913,Kakinada (Rural),802955,Kakinada (M Corp. + OG) (Part)
773,28,ANDHRA PRADESH,545,East Godavari,4914,Kakinada (Urban),0,Kakinada (Urban)
774,28,ANDHRA PRADESH,545,East Godavari,4914,Kakinada (Urban),802955,Kakinada (M Corp. + OG) (Part)
775,28,ANDHRA PRADESH,545,East Godavari,4914,Kakinada (Urban),802955,Kakinada (M Corp. + OG) (Part)
776,28,ANDHRA PRADESH,545,East Godavari,4915,Pedapudi,0,Pedapudi
777,28,ANDHRA PRADESH,545,East Godavari,4916,Biccavolu,0,Biccavolu
778,28,ANDHRA PRADESH,545,East Godavari,4917,Anaparthy,0,Anaparthy
779,28,ANDHRA PRADESH,545,East Godavari,4918,Kadiam,0,Kadiam
780,28,ANDHRA PRADESH,545,East Godavari,4919,Atreyapuram,0,Atreyapuram
781,28,ANDHRA PRADESH,545,East Godavari,4920,Mandapeta,0,Mandapeta
782,28,ANDHRA PRADESH,545,East Godavari,4920,Mandapeta,802956,Mandapeta (M + OG)
783,28,ANDHRA PRADESH,545,East Godavari,4920,Mandapeta,802956,Mandapeta (M)
784,28,ANDHRA PRADESH,545,East Godavari,4921,Rayavaram,0,Rayavaram
785,28,ANDHRA PRADESH,545,East Godavari,4922,Karapa,0,Karapa
786,28,ANDHRA PRADESH,545,East Godavari,4923,Kajuluru,0,Kajuluru
787,28,ANDHRA PRADESH,545,East Godavari,4924,Ramachandrapuram,0,Ramachandrapuram
788,28,ANDHRA PRADESH,545,East Godavari,4924,Ramachandrapuram,802957,Ramachandrapuram (M)
789,28,ANDHRA PRADESH,545,East Godavari,4925,Alamuru,0,Alamuru
790,28,ANDHRA PRADESH,545,East Godavari,4926,Ravulapalem,0,Ravulapalem
791,28,ANDHRA PRADESH,545,East Godavari,4927,Kothapeta,0,Kothapeta
792,28,ANDHRA PRADESH,545,East Godavari,4928,Kapileswarapuram,0,Kapileswarapuram
793,28,ANDHRA PRADESH,545,East Godavari,4929,Pamarru,0,Pamarru
794,28,ANDHRA PRADESH,545,East Godavari,4930,Thallarevu,0,Thallarevu
795,28,ANDHRA PRADESH,545,East Godavari,4931,I. Polavaram,0,I. Polavaram
796,28,ANDHRA PRADESH,545,East Godavari,4932,Mummidivaram,0,Mummidivaram
797,28,ANDHRA PRADESH,545,East Godavari,4933,Ainavilli,0,Ainavilli
798,28,ANDHRA PRADESH,545,East Godavari,4934,P.Gannavaram,0,P.Gannavaram
799,28,ANDHRA PRADESH,545,East Godavari,4935,Ambajipeta,0,Ambajipeta
800,28,ANDHRA PRADESH,545,East Godavari,4936,Mamidikuduru,0,Mamidikuduru
801,28,ANDHRA PRADESH,545,East Godavari,4937,Razole,0,Razole
802,28,ANDHRA PRADESH,545,East Godavari,4938,Malikipuram,0,Malikipuram
803,28,ANDHRA PRADESH,545,East Godavari,4939,Sakhinetipalle,0,Sakhinetipalle
804,28,ANDHRA PRADESH,545,East Godavari,4940,Allavaram,0,Allavaram
805,28,ANDHRA PRADESH,545,East Godavari,4941,Amalapuram,0,Amalapuram
806,28,ANDHRA PRADESH,545,East Godavari,4941,Amalapuram,802958,Amalapuram (M)
807,28,ANDHRA PRADESH,545,East Godavari,4942,Uppalaguptam,0,Uppalaguptam
808,28,ANDHRA PRADESH,545,East Godavari,4943,Katrenikona,0,Katrenikona
809,28,ANDHRA PRADESH,546,West Godavari,0,West Godavari,0,West Godavari
810,28,ANDHRA PRADESH,546,West Godavari,4944,Chintalapudi,0,Chintalapudi
811,28,ANDHRA PRADESH,546,West Godavari,4945,Lingapalem,0,Lingapalem
812,28,ANDHRA PRADESH,546,West Godavari,4946,T.Narasapuram,0,T.Narasapuram
813,28,ANDHRA PRADESH,546,West Godavari,4947,Jeelugu Milli,0,Jeelugu Milli
814,28,ANDHRA PRADESH,546,West Godavari,4948,Buttayagudem,0,Buttayagudem
815,28,ANDHRA PRADESH,546,West Godavari,4949,Polavaram,0,Polavaram
816,28,ANDHRA PRADESH,546,West Godavari,4950,Tallapudi,0,Tallapudi
817,28,ANDHRA PRADESH,546,West Godavari,4951,Gopalapuram,0,Gopalapuram
818,28,ANDHRA PRADESH,546,West Godavari,4952,Koyyalagudem,0,Koyyalagudem
819,28,ANDHRA PRADESH,546,West Godavari,4953,Jangareddigudem,0,Jangareddigudem
820,28,ANDHRA PRADESH,546,West Godavari,4954,Kamavarapukota,0,Kamavarapukota
821,28,ANDHRA PRADESH,546,West Godavari,4955,Dwarakatirumala,0,Dwarakatirumala
822,28,ANDHRA PRADESH,546,West Godavari,4956,Nallajerla,0,Nallajerla
823,28,ANDHRA PRADESH,546,West Godavari,4957,Devarapalle,0,Devarapalle
824,28,ANDHRA PRADESH,546,West Godavari,4958,Kovvur,0,Kovvur
825,28,ANDHRA PRADESH,546,West Godavari,4958,Kovvur,802959,Kovvur (M)
826,28,ANDHRA PRADESH,546,West Godavari,4959,Chagallu,0,Chagallu
827,28,ANDHRA PRADESH,546,West Godavari,4960,Nidadavole,0,Nidadavole
828,28,ANDHRA PRADESH,546,West Godavari,4960,Nidadavole,802960,Nidadavole (M)
829,28,ANDHRA PRADESH,546,West Godavari,4961,Tadepalligudem,0,Tadepalligudem
830,28,ANDHRA PRADESH,546,West Godavari,4961,Tadepalligudem,802961,Tadepalligudem (M + OG)
831,28,ANDHRA PRADESH,546,West Godavari,4961,Tadepalligudem,802961,Tadepalligudem (M)
832,28,ANDHRA PRADESH,546,West Godavari,4962,Unguturu,0,Unguturu
833,28,ANDHRA PRADESH,546,West Godavari,4963,Bhimadole,0,Bhimadole
834,28,ANDHRA PRADESH,546,West Godavari,4964,Pedavegi,0,Pedavegi
835,28,ANDHRA PRADESH,546,West Godavari,4965,Pedapadu,0,Pedapadu
836,28,ANDHRA PRADESH,546,West Godavari,4966,Eluru,0,Eluru
837,28,ANDHRA PRADESH,546,West Godavari,4966,Eluru,802962,Eluru (M Corp. + OG)
838,28,ANDHRA PRADESH,546,West Godavari,4966,Eluru,802962,Eluru (M Corp.)
839,28,ANDHRA PRADESH,546,West Godavari,4967,Denduluru,0,Denduluru
840,28,ANDHRA PRADESH,546,West Godavari,4968,Nidamarru,0,Nidamarru
841,28,ANDHRA PRADESH,546,West Godavari,4969,Pentapadu,0,Pentapadu
842,28,ANDHRA PRADESH,546,West Godavari,4970,Undrajavaram,0,Undrajavaram
843,28,ANDHRA PRADESH,546,West Godavari,4971,Peravali,0,Peravali
844,28,ANDHRA PRADESH,546,West Godavari,4972,Tanuku,0,Tanuku
845,28,ANDHRA PRADESH,546,West Godavari,4972,Tanuku,802963,Tanuku (M + OG)
846,28,ANDHRA PRADESH,546,West Godavari,4972,Tanuku,802963,Tanuku (M)
847,28,ANDHRA PRADESH,546,West Godavari,4973,Attili,0,Attili
848,28,ANDHRA PRADESH,546,West Godavari,4974,Ganapavaram,0,Ganapavaram
849,28,ANDHRA PRADESH,546,West Godavari,4975,Akividu,0,Akividu
850,28,ANDHRA PRADESH,546,West Godavari,4976,Undi,0,Undi
851,28,ANDHRA PRADESH,546,West Godavari,4977,Palacoderu,0,Palacoderu
852,28,ANDHRA PRADESH,546,West Godavari,4978,Penumantra,0,Penumantra
853,28,ANDHRA PRADESH,546,West Godavari,4979,Iragavaram,0,Iragavaram
854,28,ANDHRA PRADESH,546,West Godavari,4980,Penugonda,0,Penugonda
855,28,ANDHRA PRADESH,546,West Godavari,4981,Achanta,0,Achanta
856,28,ANDHRA PRADESH,546,West Godavari,4982,Poduru,0,Poduru
857,28,ANDHRA PRADESH,546,West Godavari,4983,Veeravasaram,0,Veeravasaram
858,28,ANDHRA PRADESH,546,West Godavari,4984,Bhimavaram,0,Bhimavaram
859,28,ANDHRA PRADESH,546,West Godavari,4984,Bhimavaram,802964,Bhimavaram (M + OG)
860,28,ANDHRA PRADESH,546,West Godavari,4984,Bhimavaram,802964,Bhimavaram (M)
861,28,ANDHRA PRADESH,546,West Godavari,4985,Kalla,0,Kalla
862,28,ANDHRA PRADESH,546,West Godavari,4986,Mogalthur,0,Mogalthur
863,28,ANDHRA PRADESH,546,West Godavari,4987,Narasapuram,0,Narasapuram
864,28,ANDHRA PRADESH,546,West Godavari,4987,Narasapuram,802965,Narasapur (M)
865,28,ANDHRA PRADESH,546,West Godavari,4988,Palacole,0,Palacole
866,28,ANDHRA PRADESH,546,West Godavari,4988,Palacole,802966,Palacole (M + OG)
867,28,ANDHRA PRADESH,546,West Godavari,4988,Palacole,802966,Palacole (M)
868,28,ANDHRA PRADESH,546,West Godavari,4989,Yelamanchili,0,Yelamanchili
869,28,ANDHRA PRADESH,547,Krishna,0,Krishna,0,Krishna
870,28,ANDHRA PRADESH,547,Krishna,4990,Vatsavai,0,Vatsavai
871,28,ANDHRA PRADESH,547,Krishna,4991,Jaggayyapeta,0,Jaggayyapeta
872,28,ANDHRA PRADESH,547,Krishna,4991,Jaggayyapeta,802967,Jaggaiahpet (M)
873,28,ANDHRA PRADESH,547,Krishna,4992,Penuganchiprolu,0,Penuganchiprolu
874,28,ANDHRA PRADESH,547,Krishna,4993,Nandigama,0,Nandigama
875,28,ANDHRA PRADESH,547,Krishna,4994,Veerullapadu,0,Veerullapadu
876,28,ANDHRA PRADESH,547,Krishna,4995,Mylavaram,0,Mylavaram
877,28,ANDHRA PRADESH,547,Krishna,4996,Gampalagudem,0,Gampalagudem
878,28,ANDHRA PRADESH,547,Krishna,4997,Tiruvuru,0,Tiruvuru
879,28,ANDHRA PRADESH,547,Krishna,4998,A.Konduru,0,A.Konduru
880,28,ANDHRA PRADESH,547,Krishna,4999,Reddigudem,0,Reddigudem
881,28,ANDHRA PRADESH,547,Krishna,5000,Vissannapet,0,Vissannapet
882,28,ANDHRA PRADESH,547,Krishna,5001,Chatrai,0,Chatrai
883,28,ANDHRA PRADESH,547,Krishna,5002,Musunuru,0,Musunuru
884,28,ANDHRA PRADESH,547,Krishna,5003,Nuzvid,0,Nuzvid
885,28,ANDHRA PRADESH,547,Krishna,5003,Nuzvid,802968,Nuzvid (M)
886,28,ANDHRA PRADESH,547,Krishna,5004,Bapulapadu,0,Bapulapadu
887,28,ANDHRA PRADESH,547,Krishna,5005,Agiripalle,0,Agiripalle
888,28,ANDHRA PRADESH,547,Krishna,5006,G.Konduru,0,G.Konduru
889,28,ANDHRA PRADESH,547,Krishna,5007,Kanchikacherla,0,Kanchikacherla
890,28,ANDHRA PRADESH,547,Krishna,5008,Chandarlapadu,0,Chandarlapadu
891,28,ANDHRA PRADESH,547,Krishna,5009,Ibrahimpatnam,0,Ibrahimpatnam
892,28,ANDHRA PRADESH,547,Krishna,5010,Vijayawada (Urban),0,Vijayawada (Urban)
893,28,ANDHRA PRADESH,547,Krishna,0,Krishna,802969,Vijayawada (M Corp. + OG)
894,28,ANDHRA PRADESH,547,Krishna,5010,Vijayawada (Urban),802969,Vijayawada (M Corp. + OG) (Part)
895,28,ANDHRA PRADESH,547,Krishna,5011,Vijayawada (Rural),0,Vijayawada (Rural)
896,28,ANDHRA PRADESH,547,Krishna,5011,Vijayawada (Rural),802969,Vijayawada (M Corp. + OG) (Part)
897,28,ANDHRA PRADESH,547,Krishna,5011,Vijayawada (Rural),802969,Vijayawada (M Corp. + OG) (Part)
898,28,ANDHRA PRADESH,547,Krishna,5012,Gannavaram,0,Gannavaram
899,28,ANDHRA PRADESH,547,Krishna,5013,Unguturu,0,Unguturu
900,28,ANDHRA PRADESH,547,Krishna,5014,Nandivada,0,Nandivada
901,28,ANDHRA PRADESH,547,Krishna,5015,Mandavalli,0,Mandavalli
902,28,ANDHRA PRADESH,547,Krishna,5016,Kaikalur,0,Kaikalur
903,28,ANDHRA PRADESH,547,Krishna,5017,Kalidindi,0,Kalidindi
904,28,ANDHRA PRADESH,547,Krishna,5018,Kruthivennu,0,Kruthivennu
905,28,ANDHRA PRADESH,547,Krishna,5019,Bantumilli,0,Bantumilli
906,28,ANDHRA PRADESH,547,Krishna,5020,Mudinepalle,0,Mudinepalle
907,28,ANDHRA PRADESH,547,Krishna,5021,Gudivada,0,Gudivada
908,28,ANDHRA PRADESH,547,Krishna,5021,Gudivada,802970,Gudivada (M)
909,28,ANDHRA PRADESH,547,Krishna,5022,Pedaparupudi,0,Pedaparupudi
910,28,ANDHRA PRADESH,547,Krishna,5023,Kankipadu,0,Kankipadu
911,28,ANDHRA PRADESH,547,Krishna,5024,Penamaluru,0,Penamaluru
912,28,ANDHRA PRADESH,547,Krishna,5024,Penamaluru,802969,Vijayawada (M Corp. + OG) (Part)
913,28,ANDHRA PRADESH,547,Krishna,5025,Thotlavalluru,0,Thotlavalluru
914,28,ANDHRA PRADESH,547,Krishna,5026,Pamidimukkala,0,Pamidimukkala
915,28,ANDHRA PRADESH,547,Krishna,5027,Vuyyuru,0,Vuyyuru
916,28,ANDHRA PRADESH,547,Krishna,5028,Pamarru,0,Pamarru
917,28,ANDHRA PRADESH,547,Krishna,5029,Gudlavalleru,0,Gudlavalleru
918,28,ANDHRA PRADESH,547,Krishna,5030,Pedana,0,Pedana
919,28,ANDHRA PRADESH,547,Krishna,5030,Pedana,802971,Pedana (M)
920,28,ANDHRA PRADESH,547,Krishna,5031,Guduru,0,Guduru
921,28,ANDHRA PRADESH,547,Krishna,5032,Movva,0,Movva
922,28,ANDHRA PRADESH,547,Krishna,5033,Ghantasala,0,Ghantasala
